epi_week,country,state,loc,loc_type,disease,event,number,from_date,to_date,url
32141,189533,US,NJ,JERSEY CITY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1895-08-12,1895-08-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32142,189533,US,NJ,JERSEY CITY,CITY,SCARLET FEVER,DEATHS,1,1895-08-12,1895-08-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32143,189533,US,NJ,JERSEY CITY,CITY,DIPHTHERIA,DEATHS,2,1895-08-12,1895-08-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32144,189533,US,NJ,JERSEY CITY,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,3,1895-08-12,1895-08-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32145,189534,US,MA,LOWELL,CITY,DIPHTHERIA,DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32146,189534,US,VA,LYNCHBURG,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32147,189534,US,VA,LYNCHBURG,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32148,189533,US,OH,MASSILLON,CITY,SCARLET FEVER,DEATHS,1,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32149,189533,US,PA,MCKEESPORT,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32150,189534,US,MA,MEDFORD,CITY,DIPHTHERIA,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32151,189534,US,TN,MEMPHIS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32152,189534,US,TN,MEMPHIS,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32153,189534,US,MA,MILFORD,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-20,1895-08-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32154,189534,US,WI,MILWAUKEE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32155,189534,US,WI,MILWAUKEE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32156,189534,US,WI,MILWAUKEE,CITY,DIPHTHERIA,DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32157,189533,US,MN,MINNEAPOLIS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32158,189533,US,MN,MINNEAPOLIS,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,6,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32159,189533,US,MN,MINNEAPOLIS,CITY,DIPHTHERIA,DEATHS,3,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32160,189533,US,MN,MINNEAPOLIS,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,4,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32161,189531,US,NY,MOUNT VERNON,CITY,DIPHTHERIA,DEATHS,1,1895-07-28,1895-08-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32162,189531,US,NY,MOUNT VERNON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1895-07-28,1895-08-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32163,189534,US,TN,NASHVILLE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32164,189534,US,TN,NASHVILLE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32165,189534,US,TN,NASHVILLE,CITY,DIPHTHERIA,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32166,189534,US,TN,NASHVILLE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32167,189534,US,MA,NEW BEDFORD,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32168,189534,US,CT,NEW HAVEN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1895-08-16,1895-08-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32169,189534,US,CT,NEW HAVEN,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-16,1895-08-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32170,189534,US,CT,NEW HAVEN,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1895-08-16,1895-08-22,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32171,189533,US,LA,NEW ORLEANS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32172,189533,US,LA,NEW ORLEANS,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32173,189534,US,RI,NEWPORT,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1895-08-19,1895-08-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32174,189534,US,MA,NEWTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32175,189534,US,NY,NEW YORK,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,110,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32176,189534,US,NY,NEW YORK,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,14,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32177,189534,US,NY,NEW YORK,CITY,SCARLET FEVER,DEATHS,4,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32178,189534,US,NY,NEW YORK,CITY,DIPHTHERIA,DEATHS,27,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32179,189534,US,NY,NEW YORK,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,9,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32180,189534,US,MA,NORTH ATTLEBORO,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32181,189534,US,NE,OMAHA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32182,189533,US,FL,PENSACOLA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32183,189533,US,FL,PENSACOLA,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32184,189533,US,PA,PHILADELPHIA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,57,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32185,189533,US,PA,PHILADELPHIA,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,16,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32186,189533,US,PA,PHILADELPHIA,CITY,SCARLET FEVER,DEATHS,1,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32187,189533,US,PA,PHILADELPHIA,CITY,DIPHTHERIA,DEATHS,13,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32188,189533,US,PA,PHILADELPHIA,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,7,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32189,189534,US,MA,PITTSFIELD,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32190,189534,US,NY,POUGHKEEPSIE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32191,189534,US,RI,PROVIDENCE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,9,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32192,189534,US,RI,PROVIDENCE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32193,189533,US,CO,PUEBLO,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32194,189534,US,PA,READING,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-20,1895-08-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32195,189533,US,VA,RICHMOND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32196,189533,US,VA,RICHMOND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32197,189534,US,VA,RICHMOND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32198,189533,US,UT,SALT LAKE CITY,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32199,189533,US,CA,SAN FRANCISCO,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32200,189534,US,PA,SCRANTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32201,189534,US,PA,SCRANTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32202,189534,US,PA,SCRANTON,CITY,DIPHTHERIA,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32203,189534,US,PA,SCRANTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32204,189532,US,WA,SEATTLE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-04,1895-08-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32205,189533,US,WA,SEATTLE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32206,189534,US,LA,SHREVEPORT,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32207,189534,US,MA,SOMERVILLE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32208,189534,US,MA,SOMERVILLE,CITY,DIPHTHERIA,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32209,189534,US,PA,SOUTH BETHLEHEM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-19,1895-08-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32210,189534,US,MA,SPRINGFIELD,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32211,189534,US,MA,SPRINGFIELD,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32212,189533,US,WI,SUPERIOR,CITY,DIPHTHERIA,DEATHS,1,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32213,189534,US,OH,TIFFIN,CITY,DIPHTHERIA,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32214,189534,US,NY,UTICA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32215,189534,US,NY,UTICA,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32216,189533,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,8,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32217,189533,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32218,189533,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32219,189534,US,DE,WILMINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32220,189534,US,DE,WILMINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32221,189534,US,MA,WOBURN,CITY,SCARLET FEVER,DEATHS,3,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32222,189534,US,MA,WOBURN,CITY,DIPHTHERIA,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32223,189533,US,MA,WORCESTER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1895-08-10,1895-08-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32224,189534,US,OH,YOUNGSTOWN,CITY,SCARLET FEVER,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992096
32225,189535,US,PA,ALLEGHENY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32226,189535,US,PA,ALLEGHENY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32227,189535,US,PA,ALLEGHENY,CITY,SCARLET FEVER,DEATHS,2,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32228,189535,US,PA,ALLEGHENY,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32229,189535,US,OH,ASHTABULA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32230,189534,US,NY,AUBURN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32231,189534,US,NY,AUBURN,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32232,189534,US,NY,AUBURN,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32233,189535,US,MD,BALTIMORE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,18,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32234,189535,US,MD,BALTIMORE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32235,189535,US,MD,BALTIMORE,CITY,DIPHTHERIA,DEATHS,7,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32236,189535,US,MD,BALTIMORE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,3,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32237,189535,US,MA,BOSTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,23,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32238,189535,US,MA,BOSTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,8,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32239,189535,US,MA,BOSTON,CITY,DIPHTHERIA,DEATHS,11,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32240,189535,US,MA,BOSTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,3,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32241,189534,US,MA,BROCKTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32242,189535,US,NY,BROOKLYN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,34,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32243,189535,US,NY,BROOKLYN,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,9,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32244,189535,US,NY,BROOKLYN,CITY,SCARLET FEVER,DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32245,189535,US,NY,BROOKLYN,CITY,DIPHTHERIA,DEATHS,17,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32246,189535,US,NY,BROOKLYN,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,18,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32247,189534,US,VT,BURLINGTON,CITY,SCARLET FEVER,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32248,189535,US,MA,CAMBRIDGE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32249,189535,US,MA,CAMBRIDGE,CITY,DIPHTHERIA,DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32250,189534,US,SC,CHARLESTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32251,189534,US,PA,CHESTER,CITY,DIPHTHERIA,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32252,189535,US,PA,CHESTER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32253,189535,US,PA,CHESTER,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32254,189535,US,OH,CINCINNATI,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,8,1895-08-24,1895-08-30,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32255,189535,US,OH,CINCINNATI,CITY,DIPHTHERIA,DEATHS,1,1895-08-24,1895-08-30,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32256,189535,US,OH,CINCINNATI,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1895-08-24,1895-08-30,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32257,189535,US,OH,CLEVELAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32258,189535,US,OH,CLEVELAND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32259,189535,US,OH,CLEVELAND,CITY,SCARLET FEVER,DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32260,189535,US,OH,COLUMBUS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32261,189535,US,OH,COLUMBUS,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32262,189535,US,OH,DAYTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1895-08-23,1895-08-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32263,189535,US,OH,DAYTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-23,1895-08-29,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32264,189532,US,CO,DENVER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1895-08-04,1895-08-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32265,189532,US,CO,DENVER,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-04,1895-08-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32266,189532,US,CO,DENVER,CITY,SCARLET FEVER,DEATHS,1,1895-08-04,1895-08-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32267,189535,US,MA,FALL RIVER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32268,189535,US,MI,GRAND RAPIDS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32269,189535,US,MI,GRAND RAPIDS,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32270,189535,US,MI,GRAND RAPIDS,CITY,SCARLET FEVER,DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32271,189532,US,MA,HAVERHILL,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-04,1895-08-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32272,189533,US,MA,HAVERHILL,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1895-08-11,1895-08-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32273,189535,US,MA,HAVERHILL,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32274,189534,US,NJ,HOBOKEN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32275,189534,US,NJ,HOBOKEN,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32276,189534,US,NJ,HOBOKEN,CITY,SCARLET FEVER,DEATHS,2,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32277,189534,US,NJ,HOBOKEN,CITY,DIPHTHERIA,DEATHS,1,1895-08-18,1895-08-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32278,189534,US,NJ,JERSEY CITY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,11,1895-08-19,1895-08-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32279,189534,US,NJ,JERSEY CITY,CITY,DIPHTHERIA,DEATHS,1,1895-08-19,1895-08-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32280,189534,US,NJ,JERSEY CITY,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1895-08-19,1895-08-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
32281,189535,US,PA,JOHNSTOWN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1895-08-25,1895-08-31,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1992098
